   1.0000000000000000E-002   1.0000000000000000E-002  0.500098944    
   1.0000000000000000E-002   2.0000000000000000E-002  0.302545279    
   1.0000000000000000E-002   2.9999999999999999E-002  0.209686309    
   1.0000000000000000E-002   4.0000000000000001E-002  0.158891946    
   1.0000000000000000E-002   5.0000000000000003E-002  0.127622291    
   1.0000000000000000E-002   5.9999999999999998E-002  0.106626309    
   1.0000000000000000E-002   7.0000000000000007E-002   9.16106179E-02
   1.0000000000000000E-002   8.0000000000000002E-002   8.03598166E-02
   1.0000000000000000E-002   8.9999999999999997E-002   7.16269612E-02
   1.0000000000000000E-002  0.10000000000000001        6.46595359E-02
   1.0000000000000000E-002  0.11000000000000000        5.89773245E-02
   1.0000000000000000E-002  0.12000000000000000        5.42597286E-02
   1.0000000000000000E-002  0.13000000000000000        5.02846353E-02
   1.0000000000000000E-002  0.14000000000000001        4.68933247E-02
   1.0000000000000000E-002  0.14999999999999999        4.39693891E-02
   1.0000000000000000E-002  0.16000000000000000        4.14255336E-02
   1.0000000000000000E-002  0.17000000000000001        3.91950049E-02
   1.0000000000000000E-002  0.17999999999999999        3.72259058E-02
   1.0000000000000000E-002  0.19000000000000000        3.54772881E-02
   1.0000000000000000E-002  0.20000000000000001        3.39163989E-02
   1.0000000000000000E-002  0.20999999999999999        3.25167626E-02
   1.0000000000000000E-002  0.22000000000000000        3.12567279E-02
   1.0000000000000000E-002  0.23000000000000001        3.01184263E-02
   1.0000000000000000E-002  0.23999999999999999        2.90869977E-02
   1.0000000000000000E-002  0.25000000000000000        2.81499792E-02
   1.0000000000000000E-002  0.26000000000000001        2.72968449E-02
   1.0000000000000000E-002  0.27000000000000002        2.65186541E-02
   1.0000000000000000E-002  0.28000000000000003        2.58077662E-02
   1.0000000000000000E-002  0.28999999999999998        2.51576155E-02
   1.0000000000000000E-002  0.29999999999999999        2.45625433E-02
   1.0000000000000000E-002  0.31000000000000000        2.40176413E-02
   1.0000000000000000E-002  0.32000000000000001        2.35186424E-02
   1.0000000000000000E-002  0.33000000000000002        2.30618250E-02
   1.0000000000000000E-002  0.34000000000000002        2.26439331E-02
   1.0000000000000000E-002  0.35000000000000003        2.22621188E-02
   1.0000000000000000E-002  0.35999999999999999        2.19138730E-02
   1.0000000000000000E-002  0.37000000000000000        2.15969980E-02
   1.0000000000000000E-002  0.38000000000000000        2.13095583E-02
   1.0000000000000000E-002  0.39000000000000001        2.10498571E-02
   1.0000000000000000E-002  0.40000000000000002        2.08164025E-02
   1.0000000000000000E-002  0.41000000000000003        2.06078924E-02
   1.0000000000000000E-002  0.41999999999999998        2.04231907E-02
   1.0000000000000000E-002  0.42999999999999999        2.02613100E-02
   1.0000000000000000E-002  0.44000000000000000        2.01214086E-02
   1.0000000000000000E-002  0.45000000000000001        2.00027656E-02
   1.0000000000000000E-002  0.46000000000000002        1.99047811E-02
   1.0000000000000000E-002  0.47000000000000003        1.98269654E-02
   1.0000000000000000E-002  0.47999999999999998        1.97689347E-02
   1.0000000000000000E-002  0.48999999999999999        1.97304040E-02
   1.0000000000000000E-002  0.50000000000000000        1.97111852E-02
   1.0000000000000000E-002  0.51000000000000001        1.97111852E-02
   1.0000000000000000E-002  0.52000000000000002        1.97304040E-02
   1.0000000000000000E-002  0.53000000000000003        1.97689347E-02
   1.0000000000000000E-002  0.54000000000000004        1.98269654E-02
   1.0000000000000000E-002  0.55000000000000004        1.99047811E-02
   1.0000000000000000E-002  0.56000000000000005        2.00027656E-02
   1.0000000000000000E-002  0.57000000000000006        2.01214086E-02
   1.0000000000000000E-002  0.57999999999999996        2.02613100E-02
   1.0000000000000000E-002  0.58999999999999997        2.04231907E-02
   1.0000000000000000E-002  0.59999999999999998        2.06078924E-02
   1.0000000000000000E-002  0.60999999999999999        2.08164025E-02
   1.0000000000000000E-002  0.62000000000000000        2.10498571E-02
   1.0000000000000000E-002  0.63000000000000000        2.13095583E-02
   1.0000000000000000E-002  0.64000000000000001        2.15969980E-02
   1.0000000000000000E-002  0.65000000000000002        2.19138730E-02
   1.0000000000000000E-002  0.66000000000000003        2.22621188E-02
   1.0000000000000000E-002  0.67000000000000004        2.26439331E-02
   1.0000000000000000E-002  0.68000000000000005        2.30618250E-02
   1.0000000000000000E-002  0.69000000000000006        2.35186424E-02
   1.0000000000000000E-002  0.70000000000000007        2.40176413E-02
   1.0000000000000000E-002  0.70999999999999996        2.45625433E-02
   1.0000000000000000E-002  0.71999999999999997        2.51576155E-02
   1.0000000000000000E-002  0.72999999999999998        2.58077662E-02
   1.0000000000000000E-002  0.73999999999999999        2.65186541E-02
   1.0000000000000000E-002  0.75000000000000000        2.72968449E-02
   1.0000000000000000E-002  0.76000000000000001        2.81499792E-02
   1.0000000000000000E-002  0.77000000000000002        2.90869977E-02
   1.0000000000000000E-002  0.78000000000000003        3.01184263E-02
   1.0000000000000000E-002  0.79000000000000004        3.12567279E-02
   1.0000000000000000E-002  0.80000000000000004        3.25167626E-02
   1.0000000000000000E-002  0.81000000000000005        3.39163989E-02
   1.0000000000000000E-002  0.82000000000000006        3.54772881E-02
   1.0000000000000000E-002  0.83000000000000007        3.72259058E-02
   1.0000000000000000E-002  0.83999999999999997        3.91950049E-02
   1.0000000000000000E-002  0.84999999999999998        4.14255336E-02
   1.0000000000000000E-002  0.85999999999999999        4.39693891E-02
   1.0000000000000000E-002  0.87000000000000000        4.68933247E-02
   1.0000000000000000E-002  0.88000000000000000        5.02846353E-02
   1.0000000000000000E-002  0.89000000000000001        5.42597286E-02
